,Station,Year,Month,Day,Night,DayLimit,NightLimit,Day_Label,Night_Label
2667,CHE 7.00,2016,1,73.0,65.0,55,45,High,High
2668,CHE 7.00,2016,2,74.0,66.0,55,45,High,High
2669,CHE 7.00,2016,3,73.0,67.0,55,45,High,High
2670,CHE 7.00,2016,4,74.0,67.0,55,45,High,High
2671,CHE 7.00,2016,5,74.0,69.0,55,45,High,High
2672,CHE 7.00,2016,6,74.0,70.0,55,45,High,High
2673,CHE 7.00,2016,7,74.0,68.0,55,45,High,High
2674,CHE 7.00,2016,8,80.0,76.0,55,45,High,High
2675,CHE 7.00,2016,9,77.0,73.0,55,45,High,High
2676,CHE 7.00,2016,10,74.0,67.0,55,45,High,High
2677,CHE 7.00,2016,11,74.0,67.0,55,45,High,High
2678,CHE 7.00,2016,12,88.0,82.0,55,45,High,High
2679,CHE 8.00,2016,1,70.0,62.0,65,55,High,High
2680,CHE 8.00,2016,2,71.0,62.0,65,55,High,High
2681,CHE 8.00,2016,3,70.0,62.0,65,55,High,High
2682,CHE 8.00,2016,4,73.0,66.0,65,55,High,High
2683,CHE 8.00,2016,5,73.0,68.0,65,55,High,High
2684,CHE 8.00,2016,6,77.0,70.0,65,55,High,High
2685,CHE 8.00,2016,7,71.0,66.0,65,55,High,High
2686,CHE 8.00,2016,8,71.0,66.0,65,55,High,High
2687,CHE 8.00,2016,9,71.0,65.0,65,55,High,High
2688,CHE 8.00,2016,10,71.0,63.0,65,55,High,High
2689,CHE 8.00,2016,11,71.0,63.0,65,55,High,High
2690,CHE 8.00,2016,12,73.0,65.0,65,55,High,High
2691,CHE 9.00,2016,1,64.0,54.0,50,40,High,High
2692,CHE 9.00,2016,2,64.0,54.0,50,40,High,High
2693,CHE 9.00,2016,3,66.0,57.0,50,40,High,High
2694,CHE 9.00,2016,4,68.0,63.0,50,40,High,High
2695,CHE 9.00,2016,5,69.0,66.0,50,40,High,High
2696,CHE 9.00,2016,6,68.0,63.0,50,40,High,High
2697,CHE 9.00,2016,7,67.0,63.0,50,40,High,High
2698,CHE 9.00,2016,8,69.0,72.0,50,40,High,High
2699,CHE 9.00,2016,9,73.0,80.0,50,40,High,High
2700,CHE 9.00,2016,10,67.0,66.0,50,40,High,High
2701,CHE 9.00,2016,11,65.0,54.0,50,40,High,High
2702,CHE 9.00,2016,12,69.0,58.0,50,40,High,High
2703,CHE 10.00,2016,1,65.0,58.0,55,45,High,High
2704,CHE 10.00,2016,2,67.0,63.0,55,45,High,High
2705,CHE 10.00,2016,3,69.0,63.0,55,45,High,High
2706,CHE 10.00,2016,4,73.0,65.0,55,45,High,High
2707,CHE 10.00,2016,5,76.0,71.0,55,45,High,High
2708,CHE 10.00,2016,6,70.0,65.0,55,45,High,High
2709,CHE 10.00,2016,7,69.0,65.0,55,45,High,High
2710,CHE 10.00,2016,8,72.0,79.0,55,45,High,High
2711,CHE 10.00,2016,9,71.0,78.0,55,45,High,High
2712,CHE 10.00,2016,10,72.0,66.0,55,45,High,High
2713,CHE 10.00,2016,11,69.0,65.0,55,45,High,High
2714,CHE 10.00,2016,12,65.0,57.0,55,45,High,High
2715,DEL01,2016,1,52.0,46.0,50,40,High,High
2716,DEL01,2016,2,53.0,49.0,50,40,High,High
2717,DEL01,2016,3,52.0,48.0,50,40,High,High
2718,DEL01,2016,4,52.0,50.0,50,40,High,High
2719,DEL01,2016,5,52.0,50.0,50,40,High,High
2720,DEL01,2016,6,53.0,49.0,50,40,High,High
2721,DEL01,2016,7,54.0,53.0,50,40,High,High
2722,DEL01,2016,8,56.0,56.0,50,40,High,High
2723,DEL01,2016,9,54.0,51.0,50,40,High,High
2724,DEL01,2016,10,55.0,54.0,50,40,High,High
2725,DEL01,2016,11,52.0,49.0,50,40,High,High
2726,DEL01,2016,12,52.0,50.0,50,40,High,High
2727,DEL02,2016,1,66.0,56.0,65,55,High,High
2728,DEL02,2016,2,67.0,57.0,65,55,High,High
2729,DEL02,2016,3,67.0,56.0,65,55,High,High
2730,DEL02,2016,4,65.0,56.0,65,55,High,High
2731,DEL02,2016,5,66.0,57.0,65,55,High,High
2732,DEL02,2016,6,66.0,57.0,65,55,High,High
2733,DEL02,2016,7,67.0,58.0,65,55,High,High
2734,DEL02,2016,8,68.0,57.0,65,55,High,High
2735,DEL02,2016,9,66.0,57.0,65,55,High,High
2736,DEL02,2016,10,66.0,57.0,65,55,High,High
2737,DEL02,2016,11,65.0,56.0,65,55,High,High
2738,DEL02,2016,12,65.0,55.0,65,55,High,High
2739,DEL03,2016,1,52.0,46.0,50,40,High,High
2740,DEL03,2016,2,56.0,53.0,50,40,High,High
2741,DEL03,2016,3,55.0,49.0,50,40,High,High
2742,DEL03,2016,4,55.0,50.0,50,40,High,High
2743,DEL03,2016,5,55.0,51.0,50,40,High,High
2744,DEL03,2016,6,59.0,54.0,50,40,High,High
2745,DEL03,2016,7,59.0,56.0,50,40,High,High
2746,DEL03,2016,8,61.0,62.0,50,40,High,High
2747,DEL03,2016,9,64.0,74.0,50,40,High,High
2748,DEL03,2016,10,56.0,51.0,50,40,High,High
2749,DEL03,2016,11,54.0,49.0,50,40,High,High
2750,DEL03,2016,12,53.0,49.0,50,40,High,High
2751,DEL04,2016,1,75.0,71.0,65,55,High,High
2752,DEL04,2016,2,75.0,72.0,65,55,High,High
2753,DEL04,2016,3,75.0,71.0,65,55,High,High
2754,DEL04,2016,4,73.0,71.0,65,55,High,High
2755,DEL04,2016,5,73.0,70.0,65,55,High,High
2756,DEL04,2016,6,73.0,70.0,65,55,High,High
2757,DEL04,2016,7,73.0,69.0,65,55,High,High
2758,DEL04,2016,8,74.0,69.0,65,55,High,High
2759,DEL04,2016,9,74.0,68.0,65,55,High,High
2760,DEL04,2016,10,73.0,69.0,65,55,High,High
2761,DEL04,2016,11,75.0,69.0,65,55,High,High
2762,DEL04,2016,12,74.0,69.0,65,55,High,High
2763,DEL05,2016,1,57.0,53.0,50,40,High,High
2764,DEL05,2016,2,58.0,54.0,50,40,High,High
2765,DEL05,2016,3,60.0,59.0,50,40,High,High
2766,DEL05,2016,4,58.0,58.0,50,40,High,High
2767,DEL05,2016,5,58.0,55.0,50,40,High,High
2768,DEL05,2016,6,58.0,56.0,50,40,High,High
2769,DEL05,2016,7,57.0,54.0,50,40,High,High
2770,DEL05,2016,8,57.0,54.0,50,40,High,High
2771,DEL05,2016,9,56.0,53.0,50,40,High,High
2772,DEL05,2016,10,58.0,54.0,50,40,High,High
2773,DEL05,2016,11,58.0,55.0,50,40,High,High
2774,DEL05,2016,12,58.0,54.0,50,40,High,High
2775,DEL06,2016,1,62.0,60.0,65,55,Low,High
2776,DEL06,2016,2,78.0,80.0,65,55,High,High
2777,DEL06,2016,3,62.0,60.0,65,55,Low,High
2778,DEL06,2016,4,61.0,60.0,65,55,Low,High
2779,DEL06,2016,5,62.0,61.0,65,55,Low,High
2780,DEL06,2016,6,62.0,61.0,65,55,Low,High
2781,DEL06,2016,7,63.0,63.0,65,55,Low,High
2782,DEL06,2016,8,62.0,62.0,65,55,Low,High
2783,DEL06,2016,9,64.0,60.0,65,55,Low,High
2784,DEL06,2016,10,62.0,60.0,65,55,Low,High
2785,DEL06,2016,11,80.0,85.0,65,55,High,High
2786,DEL06,2016,12,72.0,70.0,65,55,High,High
2787,DEL07,2016,1,59.0,52.0,50,40,High,High
2788,DEL07,2016,2,62.0,52.0,50,40,High,High
2789,DEL07,2016,3,60.0,54.0,50,40,High,High
2790,DEL07,2016,4,61.0,53.0,50,40,High,High
2791,DEL07,2016,5,61.0,55.0,50,40,High,High
2792,DEL07,2016,6,61.0,54.0,50,40,High,High
2793,DEL07,2016,7,61.0,53.0,50,40,High,High
2794,DEL07,2016,8,62.0,53.0,50,40,High,High
2795,DEL07,2016,9,61.0,52.0,50,40,High,High
2796,DEL07,2016,10,61.0,53.0,50,40,High,High
2797,DEL07,2016,11,61.0,53.0,50,40,High,High
2798,DEL07,2016,12,78.0,80.0,50,40,High,High
2799,DEL08,2016,1,68.0,63.0,65,55,High,High
2800,DEL08,2016,2,68.0,64.0,65,55,High,High
2801,DEL08,2016,3,68.0,64.0,65,55,High,High
2802,DEL08,2016,4,68.0,64.0,65,55,High,High
2803,DEL08,2016,5,69.0,66.0,65,55,High,High
2804,DEL08,2016,6,69.0,65.0,65,55,High,High
2805,DEL08,2016,7,68.0,65.0,65,55,High,High
2806,DEL08,2016,8,70.0,78.0,65,55,High,High
2807,DEL08,2016,9,67.0,63.0,65,55,High,High
2808,DEL08,2016,10,68.0,64.0,65,55,High,High
2809,DEL08,2016,11,68.0,64.0,65,55,High,High
2810,DEL08,2016,12,67.0,63.0,65,55,High,High
2811,DEL09,2016,1,54.0,45.0,50,40,High,High
2812,DEL09,2016,2,56.0,48.0,50,40,High,High
2813,DEL09,2016,3,56.0,49.0,50,40,High,High
2814,DEL09,2016,4,58.0,50.0,50,40,High,High
2815,DEL09,2016,5,74.0,80.0,50,40,High,High
2816,DEL09,2016,6,68.0,54.0,50,40,High,High
2817,DEL09,2016,7,61.0,53.0,50,40,High,High
2818,DEL09,2016,8,90.0,49.0,50,40,High,High
2819,DEL09,2016,9,85.0,47.0,50,40,High,High
2820,DEL09,2016,10,81.0,47.0,50,40,High,High
2821,DEL09,2016,11,78.0,48.0,50,40,High,High
2822,DEL09,2016,12,59.0,47.0,50,40,High,High
2823,DEL10,2016,1,58.0,51.0,55,45,High,High
2824,DEL10,2016,2,59.0,52.0,55,45,High,High
2825,DEL10,2016,3,60.0,53.0,55,45,High,High
2826,DEL10,2016,4,60.0,53.0,55,45,High,High
2827,DEL10,2016,5,61.0,56.0,55,45,High,High
2828,DEL10,2016,6,61.0,56.0,55,45,High,High
2829,DEL10,2016,7,59.0,53.0,55,45,High,High
2830,DEL10,2016,8,60.0,52.0,55,45,High,High
2831,DEL10,2016,9,59.0,51.0,55,45,High,High
2832,DEL10,2016,10,60.0,54.0,55,45,High,High
2833,DEL10,2016,11,59.0,53.0,55,45,High,High
2834,DEL10,2016,12,58.0,52.0,55,45,High,High
2835,HYD01,2016,1,77.0,68.0,65,55,High,High
2836,HYD01,2016,2,77.0,69.0,65,55,High,High
2837,HYD01,2016,3,77.0,67.0,65,55,High,High
2838,HYD01,2016,4,77.0,68.0,65,55,High,High
2839,HYD01,2016,5,77.0,70.0,65,55,High,High
2840,HYD01,2016,6,78.0,72.0,65,55,High,High
2841,HYD01,2016,7,79.0,73.0,65,55,High,High
2842,HYD01,2016,8,79.0,71.0,65,55,High,High
2843,HYD01,2016,9,78.0,71.0,65,55,High,High
2844,HYD01,2016,10,76.0,67.0,65,55,High,High
2845,HYD01,2016,11,73.0,65.0,65,55,High,High
2846,HYD01,2016,12,73.0,65.0,65,55,High,High
2847,HYD02,2016,1,59.0,53.0,75,70,Low,Low
2848,HYD02,2016,2,64.0,65.0,75,70,Low,Low
2849,HYD02,2016,3,60.0,54.0,75,70,Low,Low
2850,HYD02,2016,4,59.0,52.0,75,70,Low,Low
2851,HYD02,2016,5,61.0,54.0,75,70,Low,Low
2852,HYD02,2016,6,60.0,53.0,75,70,Low,Low
2853,HYD02,2016,7,60.0,53.0,75,70,Low,Low
2854,HYD02,2016,8,61.0,52.0,75,70,Low,Low
2855,HYD02,2016,9,60.0,53.0,75,70,Low,Low
2856,HYD02,2016,10,60.0,53.0,75,70,Low,Low
2857,HYD02,2016,11,61.0,57.0,75,70,Low,Low
2858,HYD02,2016,12,61.0,54.0,75,70,Low,Low
2859,HYD03,2016,1,79.0,74.0,55,45,High,High
2860,HYD03,2016,2,79.0,74.0,55,45,High,High
2861,HYD03,2016,3,79.0,74.0,55,45,High,High
2862,HYD03,2016,4,79.0,74.0,55,45,High,High
2863,HYD03,2016,5,79.0,76.0,55,45,High,High
2864,HYD03,2016,6,78.0,80.0,55,45,High,High
2865,HYD03,2016,7,80.0,76.0,55,45,High,High
2866,HYD03,2016,8,80.0,75.0,55,45,High,High
2867,HYD03,2016,9,80.0,74.0,55,45,High,High
2868,HYD03,2016,10,75.0,66.0,55,45,High,High
2869,HYD03,2016,11,71.0,63.0,55,45,High,High
2870,HYD03,2016,12,71.0,64.0,55,45,High,High
2871,HYD04,2016,1,56.0,50.0,50,40,High,High
2872,HYD04,2016,2,60.0,50.0,50,40,High,High
2873,HYD04,2016,3,56.0,50.0,50,40,High,High
2874,HYD04,2016,4,56.0,51.0,50,40,High,High
2875,HYD04,2016,5,60.0,54.0,50,40,High,High
2876,HYD04,2016,6,57.0,52.0,50,40,High,High
2877,HYD04,2016,7,56.0,52.0,50,40,High,High
2878,HYD04,2016,8,57.0,54.0,50,40,High,High
2879,HYD04,2016,9,57.0,53.0,50,40,High,High
2880,HYD04,2016,10,57.0,50.0,50,40,High,High
2881,HYD04,2016,11,53.0,49.0,50,40,High,High
2882,HYD04,2016,12,54.0,50.0,50,40,High,High
2883,HYD05,2016,1,67.0,60.0,65,55,High,High
2884,HYD05,2016,2,68.0,61.0,65,55,High,High
2885,HYD05,2016,3,68.0,60.0,65,55,High,High
2886,HYD05,2016,4,69.0,62.0,65,55,High,High
2887,HYD05,2016,5,71.0,66.0,65,55,High,High
2888,HYD05,2016,6,71.0,66.0,65,55,High,High
2889,HYD05,2016,7,71.0,67.0,65,55,High,High
2890,HYD05,2016,8,72.0,67.0,65,55,High,High
2891,HYD05,2016,9,71.0,63.0,65,55,High,High
2892,HYD05,2016,10,68.0,61.0,65,55,High,High
2893,HYD05,2016,11,65.0,58.0,65,55,High,High
2894,HYD05,2016,12,64.0,57.0,65,55,Low,High
2895,HYD06,2016,1,65.0,61.0,55,45,High,High
2896,HYD06,2016,2,59.0,50.0,55,45,High,High
2897,HYD06,2016,3,58.0,50.0,55,45,High,High
2898,HYD06,2016,4,58.0,51.0,55,45,High,High
2899,HYD06,2016,5,60.0,57.0,55,45,High,High
2900,HYD06,2016,6,63.0,61.0,55,45,High,High
2901,HYD06,2016,7,64.0,61.0,55,45,High,High
2902,HYD06,2016,8,63.0,62.0,55,45,High,High
2903,HYD06,2016,9,66.0,66.0,55,45,High,High
2904,HYD06,2016,10,62.0,52.0,55,45,High,High
2905,HYD06,2016,11,59.0,52.0,55,45,High,High
2906,HYD06,2016,12,61.0,59.0,55,45,High,High
2907,HYD07,2016,1,64.0,58.0,75,70,Low,Low
2908,HYD07,2016,2,64.0,60.0,75,70,Low,Low
2909,HYD07,2016,3,63.0,58.0,75,70,Low,Low
2910,HYD07,2016,4,63.0,58.0,75,70,Low,Low
2911,HYD07,2016,5,65.0,63.0,75,70,Low,Low
2912,HYD07,2016,6,66.0,62.0,75,70,Low,Low
2913,HYD07,2016,7,69.0,63.0,75,70,Low,Low
2914,HYD07,2016,8,73.0,72.0,75,70,Low,High
2915,HYD07,2016,9,69.0,64.0,75,70,Low,Low
2916,HYD07,2016,10,74.0,72.0,75,70,Low,High
2917,HYD07,2016,11,69.0,68.0,75,70,Low,Low
2918,HYD07,2016,12,70.0,67.0,75,70,Low,Low
2919,HYD08,2016,1,58.0,54.0,50,40,High,High
2920,HYD08,2016,2,65.0,60.0,50,40,High,High
2921,HYD08,2016,3,60.0,55.0,50,40,High,High
2922,HYD08,2016,4,59.0,56.0,50,40,High,High
2923,HYD08,2016,5,62.0,62.0,50,40,High,High
2924,HYD08,2016,6,65.0,61.0,50,40,High,High
2925,HYD08,2016,7,65.0,62.0,50,40,High,High
2926,HYD08,2016,8,66.0,60.0,50,40,High,High
2927,HYD08,2016,9,75.0,65.0,50,40,High,High
2928,HYD08,2016,10,60.0,50.0,50,40,High,High
2929,HYD08,2016,11,58.0,50.0,50,40,High,High
2930,HYD08,2016,12,59.0,57.0,50,40,High,High
2931,HYD09,2016,1,79.0,75.0,65,55,High,High
2932,HYD09,2016,2,79.0,75.0,65,55,High,High
2933,HYD09,2016,3,79.0,75.0,65,55,High,High
2934,HYD09,2016,4,79.0,75.0,65,55,High,High
2935,HYD09,2016,5,79.0,75.0,65,55,High,High
2936,HYD09,2016,6,80.0,75.0,65,55,High,High
2937,HYD09,2016,7,81.0,76.0,65,55,High,High
2938,HYD09,2016,8,81.0,76.0,65,55,High,High
2939,HYD09,2016,9,75.0,71.0,65,55,High,High
2940,HYD09,2016,10,75.0,72.0,65,55,High,High
2941,HYD09,2016,11,72.0,72.0,65,55,High,High
2942,HYD09,2016,12,73.0,72.0,65,55,High,High
2943,HYD10,2016,1,70.0,67.0,65,55,High,High
2944,HYD10,2016,2,71.0,66.0,65,55,High,High
2945,HYD10,2016,3,70.0,66.0,65,55,High,High
2946,HYD10,2016,4,69.0,66.0,65,55,High,High
2947,HYD10,2016,5,71.0,68.0,65,55,High,High
2948,HYD10,2016,6,72.0,68.0,65,55,High,High
2949,HYD10,2016,7,72.0,68.0,65,55,High,High
2950,HYD10,2016,8,73.0,69.0,65,55,High,High
2951,HYD10,2016,9,76.0,71.0,65,55,High,High
2952,HYD10,2016,10,75.0,75.0,65,55,High,High
2953,HYD10,2016,11,69.0,65.0,65,55,High,High
2954,HYD10,2016,12,70.0,68.0,65,55,High,High
2955,KOL01,2016,1,91.0,91.0,75,70,High,High
2956,KOL01,2016,2,93.0,94.0,75,70,High,High
2957,KOL01,2016,3,93.0,94.0,75,70,High,High
2958,KOL01,2016,4,95.0,95.0,75,70,High,High
2959,KOL01,2016,5,94.0,94.0,75,70,High,High
2960,KOL01,2016,6,75.0,75.0,75,70,High,High
2961,KOL01,2016,7,74.0,74.0,75,70,Low,High
2962,KOL01,2016,8,74.0,76.0,75,70,Low,High
2963,KOL01,2016,9,70.0,71.0,75,70,Low,High
2964,KOL01,2016,10,75.0,74.0,75,70,High,High
2965,KOL01,2016,11,80.0,79.0,75,70,High,High
2966,KOL01,2016,12,76.0,77.0,75,70,High,High
2967,KOL02,2016,1,62.0,56.0,65,55,Low,High
2968,KOL02,2016,2,63.0,56.0,65,55,Low,High
2969,KOL02,2016,3,62.0,56.0,65,55,Low,High
2970,KOL02,2016,4,62.0,56.0,65,55,Low,High
2971,KOL02,2016,5,63.0,56.0,65,55,Low,High
2972,KOL02,2016,6,62.0,56.0,65,55,Low,High
2973,KOL02,2016,7,63.0,56.0,65,55,Low,High
2974,KOL02,2016,8,63.0,56.0,65,55,Low,High
2975,KOL02,2016,9,63.0,55.0,65,55,Low,High
2976,KOL02,2016,10,62.0,57.0,65,55,Low,High
2977,KOL02,2016,11,62.0,57.0,65,55,Low,High
2978,KOL02,2016,12,62.0,56.0,65,55,Low,High
2979,KOL03,2016,1,63.0,56.0,55,45,High,High
2980,KOL03,2016,2,64.0,60.0,55,45,High,High
2981,KOL03,2016,3,64.0,60.0,55,45,High,High
2982,KOL03,2016,4,66.0,63.0,55,45,High,High
2983,KOL03,2016,5,66.0,62.0,55,45,High,High
2984,KOL03,2016,6,65.0,61.0,55,45,High,High
2985,KOL03,2016,7,67.0,59.0,55,45,High,High
2986,KOL03,2016,8,64.0,58.0,55,45,High,High
2987,KOL03,2016,9,64.0,57.0,55,45,High,High
2988,KOL03,2016,10,63.0,58.0,55,45,High,High
2989,KOL03,2016,11,63.0,57.0,55,45,High,High
2990,KOL03,2016,12,63.0,57.0,55,45,High,High
2991,KOL04,2016,1,82.0,79.0,50,40,High,High
2992,KOL04,2016,2,85.0,86.0,50,40,High,High
2993,KOL04,2016,3,87.0,92.0,50,40,High,High
2994,KOL04,2016,4,83.0,85.0,50,40,High,High
2995,KOL04,2016,5,83.0,85.0,50,40,High,High
2996,KOL04,2016,6,86.0,88.0,50,40,High,High
2997,KOL04,2016,7,77.0,76.0,50,40,High,High
2998,KOL04,2016,8,74.0,75.0,50,40,High,High
2999,KOL04,2016,9,77.0,76.0,50,40,High,High
3000,KOL04,2016,10,81.0,82.0,50,40,High,High
3001,KOL04,2016,11,76.0,77.0,50,40,High,High
3002,KOL04,2016,12,72.0,72.0,50,40,High,High
3003,KOL05,2016,1,69.0,69.0,65,55,High,High
3004,KOL05,2016,2,68.0,67.0,65,55,High,High
3005,KOL05,2016,3,75.0,73.0,65,55,High,High
3006,KOL05,2016,4,74.0,73.0,65,55,High,High
3007,KOL05,2016,5,77.0,77.0,65,55,High,High
3008,KOL05,2016,6,80.0,79.0,65,55,High,High
3009,KOL05,2016,7,81.0,81.0,65,55,High,High
3010,KOL05,2016,8,77.0,77.0,65,55,High,High
3011,KOL05,2016,9,81.0,80.0,65,55,High,High
3012,KOL05,2016,10,75.0,75.0,65,55,High,High
3013,KOL05,2016,11,70.0,70.0,65,55,High,High
3014,KOL05,2016,12,75.0,75.0,65,55,High,High
3015,KOL06,2016,1,68.0,68.0,55,45,High,High
3016,KOL06,2016,2,58.0,53.0,55,45,High,High
3017,KOL06,2016,3,62.0,55.0,55,45,High,High
3018,KOL06,2016,4,65.0,64.0,55,45,High,High
3019,KOL06,2016,5,74.0,69.0,55,45,High,High
3020,KOL06,2016,6,69.0,71.0,55,45,High,High
3021,KOL06,2016,7,76.0,90.0,55,45,High,High
3022,KOL06,2016,8,63.0,58.0,55,45,High,High
3023,KOL06,2016,9,59.0,53.0,55,45,High,High
3024,KOL06,2016,10,62.0,54.0,55,45,High,High
3025,KOL06,2016,11,61.0,54.0,55,45,High,High
3026,KOL06,2016,12,59.0,52.0,55,45,High,High
3027,KOL07,2016,1,63.0,59.0,50,40,High,High
3028,KOL07,2016,2,63.0,60.0,50,40,High,High
3029,KOL07,2016,3,63.0,60.0,50,40,High,High
3030,KOL07,2016,4,64.0,61.0,50,40,High,High
3031,KOL07,2016,5,65.0,61.0,50,40,High,High
3032,KOL07,2016,6,65.0,60.0,50,40,High,High
3033,KOL07,2016,7,63.0,60.0,50,40,High,High
3034,KOL07,2016,8,64.0,60.0,50,40,High,High
3035,KOL07,2016,9,64.0,59.0,50,40,High,High
3036,KOL07,2016,10,62.0,59.0,50,40,High,High
3037,KOL07,2016,11,64.0,59.0,50,40,High,High
3038,KOL07,2016,12,63.0,59.0,50,40,High,High
3039,KOL08,2016,1,67.0,63.0,65,55,High,High
3040,KOL08,2016,2,67.0,63.0,65,55,High,High
3041,KOL08,2016,3,67.0,63.0,65,55,High,High
3042,KOL08,2016,4,67.0,64.0,65,55,High,High
3043,KOL08,2016,5,67.0,64.0,65,55,High,High
3044,KOL08,2016,6,68.0,63.0,65,55,High,High
3045,KOL08,2016,7,67.0,63.0,65,55,High,High
3046,KOL08,2016,8,68.0,63.0,65,55,High,High
3047,KOL08,2016,9,67.0,62.0,65,55,High,High
3048,KOL08,2016,10,67.0,65.0,65,55,High,High
3049,KOL08,2016,11,67.0,63.0,65,55,High,High
3050,KOL08,2016,12,67.0,63.0,65,55,High,High
3051,KOL09,2016,1,76.0,70.0,55,45,High,High
3052,KOL09,2016,2,75.0,69.0,55,45,High,High
3053,KOL09,2016,3,75.0,69.0,55,45,High,High
3054,KOL09,2016,4,74.0,68.0,55,45,High,High
3055,KOL09,2016,5,74.0,69.0,55,45,High,High
3056,KOL09,2016,6,76.0,68.0,55,45,High,High
3057,KOL09,2016,7,83.0,68.0,55,45,High,High
3058,KOL09,2016,8,84.0,68.0,55,45,High,High
3059,KOL09,2016,9,81.0,69.0,55,45,High,High
3060,KOL09,2016,10,76.0,72.0,55,45,High,High
3061,KOL09,2016,11,76.0,69.0,55,45,High,High
3062,KOL09,2016,12,75.0,68.0,55,45,High,High
3063,KOL10,2016,1,65.0,60.0,75,70,Low,Low
3064,KOL10,2016,2,64.0,59.0,75,70,Low,Low
3065,KOL10,2016,3,64.0,59.0,75,70,Low,Low
3066,KOL10,2016,4,65.0,62.0,75,70,Low,Low
3067,KOL10,2016,5,66.0,63.0,75,70,Low,Low
3068,KOL10,2016,6,66.0,61.0,75,70,Low,Low
3069,KOL10,2016,7,66.0,62.0,75,70,Low,Low
3070,KOL10,2016,8,64.0,60.0,75,70,Low,Low
3071,KOL10,2016,9,64.0,60.0,75,70,Low,Low
3072,KOL10,2016,10,63.0,59.0,75,70,Low,Low
3073,KOL10,2016,11,63.0,60.0,75,70,Low,Low
3074,KOL10,2016,12,65.0,64.0,75,70,Low,Low
3075,LUC 1.00,2016,1,68.0,60.0,75,70,Low,Low
3076,LUC 1.00,2016,2,69.0,61.0,75,70,Low,Low
3077,LUC 1.00,2016,3,68.0,60.0,75,70,Low,Low
3078,LUC 1.00,2016,4,67.0,62.0,75,70,Low,Low
3079,LUC 1.00,2016,5,69.0,68.0,75,70,Low,Low
3080,LUC 1.00,2016,6,68.0,61.0,75,70,Low,Low
3081,LUC 1.00,2016,7,67.0,60.0,75,70,Low,Low
3082,LUC 1.00,2016,8,67.0,60.0,75,70,Low,Low
3083,LUC 1.00,2016,9,67.0,61.0,75,70,Low,Low
3084,LUC 1.00,2016,10,66.0,59.0,75,70,Low,Low
3085,LUC 1.00,2016,11,67.0,61.0,75,70,Low,Low
3086,LUC 1.00,2016,12,67.0,58.0,75,70,Low,Low
3087,LUC 2.00,2016,1,74.0,64.0,65,55,High,High
3088,LUC 2.00,2016,2,74.0,64.0,65,55,High,High
3089,LUC 2.00,2016,3,73.0,64.0,65,55,High,High
3090,LUC 2.00,2016,4,73.0,64.0,65,55,High,High
3091,LUC 2.00,2016,5,73.0,65.0,65,55,High,High
3092,LUC 2.00,2016,6,74.0,66.0,65,55,High,High
3093,LUC 2.00,2016,7,73.0,65.0,65,55,High,High
3094,LUC 2.00,2016,8,74.0,64.0,65,55,High,High
3095,LUC 2.00,2016,9,73.0,66.0,65,55,High,High
3096,LUC 2.00,2016,10,73.0,68.0,65,55,High,High
3097,LUC 2.00,2016,11,74.0,69.0,65,55,High,High
3098,LUC 2.00,2016,12,76.0,71.0,65,55,High,High
3099,LUC 3.00,2016,1,64.0,55.0,50,40,High,High
3100,LUC 3.00,2016,2,66.0,57.0,50,40,High,High
3101,LUC 3.00,2016,3,64.0,61.0,50,40,High,High
3102,LUC 3.00,2016,4,64.0,62.0,50,40,High,High
3103,LUC 3.00,2016,5,65.0,61.0,50,40,High,High
3104,LUC 3.00,2016,6,68.0,61.0,50,40,High,High
3105,LUC 3.00,2016,7,65.0,60.0,50,40,High,High
3106,LUC 3.00,2016,8,65.0,59.0,50,40,High,High
3107,LUC 3.00,2016,9,67.0,61.0,50,40,High,High
3108,LUC 3.00,2016,10,65.0,61.0,50,40,High,High
3109,LUC 3.00,2016,11,64.0,56.0,50,40,High,High
3110,LUC 3.00,2016,12,61.0,53.0,50,40,High,High
3111,LUC 4.00,2016,1,79.0,76.0,55,45,High,High
3112,LUC 4.00,2016,2,95.0,96.0,55,45,High,High
3113,LUC 4.00,2016,3,100.0,97.0,55,45,High,High
3114,LUC 4.00,2016,4,93.0,95.0,55,45,High,High
3115,LUC 4.00,2016,5,99.0,95.0,55,45,High,High
3116,LUC 4.00,2016,6,96.0,91.0,55,45,High,High
3117,LUC 4.00,2016,7,67.0,63.0,55,45,High,High
3118,LUC 4.00,2016,8,66.0,59.0,55,45,High,High
3119,LUC 4.00,2016,9,67.0,64.0,55,45,High,High
3120,LUC 4.00,2016,10,71.0,69.0,55,45,High,High
3121,LUC 4.00,2016,11,66.0,56.0,55,45,High,High
3122,LUC 4.00,2016,12,57.0,48.0,55,45,High,High
3123,LUC 5.00,2016,1,77.0,72.0,50,40,High,High
3124,LUC 5.00,2016,2,70.0,61.0,50,40,High,High
3125,LUC 5.00,2016,3,71.0,63.0,50,40,High,High
3126,LUC 5.00,2016,4,70.0,63.0,50,40,High,High
3127,LUC 5.00,2016,5,71.0,70.0,50,40,High,High
3128,LUC 5.00,2016,6,76.0,68.0,50,40,High,High
3129,LUC 5.00,2016,7,63.0,56.0,50,40,High,High
3130,LUC 5.00,2016,8,57.0,50.0,50,40,High,High
3131,LUC 5.00,2016,9,78.0,56.0,50,40,High,High
3132,LUC 5.00,2016,10,71.0,61.0,50,40,High,High
